episode_index,split,family,subset,map_name,seed,num_agents,status,makespan,soc,rectangular_actions,goal_waits_removed,num_samples,planner,path,error
686,maze_train,maze,train,medium-mazes-seed-0022,8,32,generated,38,672,1216,544,672,mapf_lns2,episode_0000686_medium-mazes-seed-0022_s8_n32.npz,
687,maze_train,maze,train,medium-mazes-seed-0022,9,16,generated,24,252,384,132,252,mapf_lns2,episode_0000687_medium-mazes-seed-0022_s9_n16.npz,
688,maze_train,maze,train,medium-mazes-seed-0022,9,24,generated,34,471,816,345,471,mapf_lns2,episode_0000688_medium-mazes-seed-0022_s9_n24.npz,
689,maze_train,maze,train,medium-mazes-seed-0022,9,32,generated,35,662,1120,458,662,mapf_lns2,episode_0000689_medium-mazes-seed-0022_s9_n32.npz,
690,maze_train,maze,train,medium-mazes-seed-0023,0,16,generated,29,250,464,214,250,mapf_lns2,episode_0000690_medium-mazes-seed-0023_s0_n16.npz,
691,maze_train,maze,train,medium-mazes-seed-0023,0,24,generated,26,379,624,245,379,mapf_lns2,episode_0000691_medium-mazes-seed-0023_s0_n24.npz,
692,maze_train,maze,train,medium-mazes-seed-0023,0,32,generated,29,604,928,324,604,mapf_lns2,episode_0000692_medium-mazes-seed-0023_s0_n32.npz,
693,maze_train,maze,train,medium-mazes-seed-0023,1,16,generated,29,273,464,191,273,mapf_lns2,episode_0000693_medium-mazes-seed-0023_s1_n16.npz,
694,maze_train,maze,train,medium-mazes-seed-0023,1,24,generated,29,414,696,282,414,mapf_lns2,episode_0000694_medium-mazes-seed-0023_s1_n24.npz,
695,maze_train,maze,train,medium-mazes-seed-0023,1,32,generated,40,608,1280,672,608,mapf_lns2,episode_0000695_medium-mazes-seed-0023_s1_n32.npz,
696,maze_train,maze,train,medium-mazes-seed-0023,2,16,generated,33,286,528,242,286,mapf_lns2,episode_0000696_medium-mazes-seed-0023_s2_n16.npz,
697,maze_train,maze,train,medium-mazes-seed-0023,2,24,generated,35,420,840,420,420,mapf_lns2,episode_0000697_medium-mazes-seed-0023_s2_n24.npz,
698,maze_train,maze,train,medium-mazes-seed-0023,2,32,generated,33,533,1056,523,533,mapf_lns2,episode_0000698_medium-mazes-seed-0023_s2_n32.npz,
699,maze_train,maze,train,medium-mazes-seed-0023,3,16,generated,36,280,576,296,280,mapf_lns2,episode_0000699_medium-mazes-seed-0023_s3_n16.npz,
700,maze_train,maze,train,medium-mazes-seed-0023,3,24,generated,31,383,744,361,383,mapf_lns2,episode_0000700_medium-mazes-seed-0023_s3_n24.npz,
701,maze_train,maze,train,medium-mazes-seed-0023,3,32,generated,35,548,1120,572,548,mapf_lns2,episode_0000701_medium-mazes-seed-0023_s3_n32.npz,
702,maze_train,maze,train,medium-mazes-seed-0023,4,16,generated,34,312,544,232,312,mapf_lns2,episode_0000702_medium-mazes-seed-0023_s4_n16.npz,
703,maze_train,maze,train,medium-mazes-seed-0023,4,24,generated,33,495,792,297,495,mapf_lns2,episode_0000703_medium-mazes-seed-0023_s4_n24.npz,
704,maze_train,maze,train,medium-mazes-seed-0023,4,32,generated,35,692,1120,428,692,mapf_lns2,episode_0000704_medium-mazes-seed-0023_s4_n32.npz,
705,maze_train,maze,train,medium-mazes-seed-0023,5,16,generated,31,241,496,255,241,mapf_lns2,episode_0000705_medium-mazes-seed-0023_s5_n16.npz,
706,maze_train,maze,train,medium-mazes-seed-0023,5,24,generated,33,429,792,363,429,mapf_lns2,episode_0000706_medium-mazes-seed-0023_s5_n24.npz,
707,maze_train,maze,train,medium-mazes-seed-0023,5,32,generated,41,586,1312,726,586,mapf_lns2,episode_0000707_medium-mazes-seed-0023_s5_n32.npz,
708,maze_train,maze,train,medium-mazes-seed-0023,6,16,generated,23,260,368,108,260,mapf_lns2,episode_0000708_medium-mazes-seed-0023_s6_n16.npz,
709,maze_train,maze,train,medium-mazes-seed-0023,6,24,generated,31,409,744,335,409,mapf_lns2,episode_0000709_medium-mazes-seed-0023_s6_n24.npz,
710,maze_train,maze,train,medium-mazes-seed-0023,6,32,generated,31,549,992,443,549,mapf_lns2,episode_0000710_medium-mazes-seed-0023_s6_n32.npz,
711,maze_train,maze,train,medium-mazes-seed-0023,7,16,generated,38,304,608,304,304,mapf_lns2,episode_0000711_medium-mazes-seed-0023_s7_n16.npz,
712,maze_train,maze,train,medium-mazes-seed-0023,7,24,generated,35,501,840,339,501,mapf_lns2,episode_0000712_medium-mazes-seed-0023_s7_n24.npz,
713,maze_train,maze,train,medium-mazes-seed-0023,7,32,generated,38,643,1216,573,643,mapf_lns2,episode_0000713_medium-mazes-seed-0023_s7_n32.npz,
714,maze_train,maze,train,medium-mazes-seed-0023,8,16,generated,31,261,496,235,261,mapf_lns2,episode_0000714_medium-mazes-seed-0023_s8_n16.npz,
715,maze_train,maze,train,medium-mazes-seed-0023,8,24,generated,31,378,744,366,378,mapf_lns2,episode_0000715_medium-mazes-seed-0023_s8_n24.npz,
716,maze_train,maze,train,medium-mazes-seed-0023,8,32,generated,35,565,1120,555,565,mapf_lns2,episode_0000716_medium-mazes-seed-0023_s8_n32.npz,
717,maze_train,maze,train,medium-mazes-seed-0023,9,16,generated,25,274,400,126,274,mapf_lns2,episode_0000717_medium-mazes-seed-0023_s9_n16.npz,
718,maze_train,maze,train,medium-mazes-seed-0023,9,24,generated,34,455,816,361,455,mapf_lns2,episode_0000718_medium-mazes-seed-0023_s9_n24.npz,
719,maze_train,maze,train,medium-mazes-seed-0023,9,32,generated,30,603,960,357,603,mapf_lns2,episode_0000719_medium-mazes-seed-0023_s9_n32.npz,
720,maze_train,maze,train,medium-mazes-seed-0024,0,16,generated,40,347,640,293,347,mapf_lns2,episode_0000720_medium-mazes-seed-0024_s0_n16.npz,
721,maze_train,maze,train,medium-mazes-seed-0024,0,24,generated,40,522,960,438,522,mapf_lns2,episode_0000721_medium-mazes-seed-0024_s0_n24.npz,
722,maze_train,maze,train,medium-mazes-seed-0024,0,32,generated,44,743,1408,665,743,mapf_lns2,episode_0000722_medium-mazes-seed-0024_s0_n32.npz,
723,maze_train,maze,train,medium-mazes-seed-0024,1,16,generated,36,368,576,208,368,mapf_lns2,episode_0000723_medium-mazes-seed-0024_s1_n16.npz,
724,maze_train,maze,train,medium-mazes-seed-0024,1,24,generated,49,563,1176,613,563,mapf_lns2,episode_0000724_medium-mazes-seed-0024_s1_n24.npz,
725,maze_train,maze,train,medium-mazes-seed-0024,1,32,generated,50,785,1600,815,785,mapf_lns2,episode_0000725_medium-mazes-seed-0024_s1_n32.npz,
726,maze_train,maze,train,medium-mazes-seed-0024,2,16,generated,35,305,560,255,305,mapf_lns2,episode_0000726_medium-mazes-seed-0024_s2_n16.npz,
727,maze_train,maze,train,medium-mazes-seed-0024,2,24,generated,39,483,936,453,483,mapf_lns2,episode_0000727_medium-mazes-seed-0024_s2_n24.npz,
728,maze_train,maze,train,medium-mazes-seed-0024,2,32,generated,42,729,1344,615,729,mapf_lns2,episode_0000728_medium-mazes-seed-0024_s2_n32.npz,
729,maze_train,maze,train,medium-mazes-seed-0024,3,16,generated,44,344,704,360,344,mapf_lns2,episode_0000729_medium-mazes-seed-0024_s3_n16.npz,
730,maze_train,maze,train,medium-mazes-seed-0024,3,24,generated,45,580,1080,500,580,mapf_lns2,episode_0000730_medium-mazes-seed-0024_s3_n24.npz,
731,maze_train,maze,train,medium-mazes-seed-0024,3,32,generated,49,897,1568,671,897,mapf_lns2,episode_0000731_medium-mazes-seed-0024_s3_n32.npz,
732,maze_train,maze,train,medium-mazes-seed-0024,4,16,generated,41,338,656,318,338,mapf_lns2,episode_0000732_medium-mazes-seed-0024_s4_n16.npz,
733,maze_train,maze,train,medium-mazes-seed-0024,4,24,generated,38,552,912,360,552,mapf_lns2,episode_0000733_medium-mazes-seed-0024_s4_n24.npz,
734,maze_train,maze,train,medium-mazes-seed-0024,4,32,generated,40,788,1280,492,788,mapf_lns2,episode_0000734_medium-mazes-seed-0024_s4_n32.npz,
735,maze_train,maze,train,medium-mazes-seed-0024,5,16,generated,41,374,656,282,374,mapf_lns2,episode_0000735_medium-mazes-seed-0024_s5_n16.npz,
736,maze_train,maze,train,medium-mazes-seed-0024,5,24,generated,42,621,1008,387,621,mapf_lns2,episode_0000736_medium-mazes-seed-0024_s5_n24.npz,
737,maze_train,maze,train,medium-mazes-seed-0024,5,32,generated,41,764,1312,548,764,mapf_lns2,episode_0000737_medium-mazes-seed-0024_s5_n32.npz,
738,maze_train,maze,train,medium-mazes-seed-0024,6,16,generated,36,309,576,267,309,mapf_lns2,episode_0000738_medium-mazes-seed-0024_s6_n16.npz,
739,maze_train,maze,train,medium-mazes-seed-0024,6,24,generated,39,519,936,417,519,mapf_lns2,episode_0000739_medium-mazes-seed-0024_s6_n24.npz,
740,maze_train,maze,train,medium-mazes-seed-0024,6,32,generated,38,660,1216,556,660,mapf_lns2,episode_0000740_medium-mazes-seed-0024_s6_n32.npz,
741,maze_train,maze,train,medium-mazes-seed-0024,7,16,generated,34,364,544,180,364,mapf_lns2,episode_0000741_medium-mazes-seed-0024_s7_n16.npz,
742,maze_train,maze,train,medium-mazes-seed-0024,7,24,generated,40,605,960,355,605,mapf_lns2,episode_0000742_medium-mazes-seed-0024_s7_n24.npz,
743,maze_train,maze,train,medium-mazes-seed-0024,7,32,generated,48,846,1536,690,846,mapf_lns2,episode_0000743_medium-mazes-seed-0024_s7_n32.npz,
744,maze_train,maze,train,medium-mazes-seed-0024,8,16,generated,39,380,624,244,380,mapf_lns2,episode_0000744_medium-mazes-seed-0024_s8_n16.npz,
745,maze_train,maze,train,medium-mazes-seed-0024,8,24,generated,41,560,984,424,560,mapf_lns2,episode_0000745_medium-mazes-seed-0024_s8_n24.npz,
746,maze_train,maze,train,medium-mazes-seed-0024,8,32,generated,47,753,1504,751,753,mapf_lns2,episode_0000746_medium-mazes-seed-0024_s8_n32.npz,
747,maze_train,maze,train,medium-mazes-seed-0024,9,16,generated,43,370,688,318,370,mapf_lns2,episode_0000747_medium-mazes-seed-0024_s9_n16.npz,
748,maze_train,maze,train,medium-mazes-seed-0024,9,24,generated,43,570,1032,462,570,mapf_lns2,episode_0000748_medium-mazes-seed-0024_s9_n24.npz,
749,maze_train,maze,train,medium-mazes-seed-0024,9,32,generated,53,865,1696,831,865,mapf_lns2,episode_0000749_medium-mazes-seed-0024_s9_n32.npz,
750,maze_train,maze,train,medium-mazes-seed-0025,0,16,generated,29,227,464,237,227,mapf_lns2,episode_0000750_medium-mazes-seed-0025_s0_n16.npz,
751,maze_train,maze,train,medium-mazes-seed-0025,0,24,generated,30,408,720,312,408,mapf_lns2,episode_0000751_medium-mazes-seed-0025_s0_n24.npz,
752,maze_train,maze,train,medium-mazes-seed-0025,0,32,generated,34,582,1088,506,582,mapf_lns2,episode_0000752_medium-mazes-seed-0025_s0_n32.npz,
753,maze_train,maze,train,medium-mazes-seed-0025,1,16,generated,27,192,432,240,192,mapf_lns2,episode_0000753_medium-mazes-seed-0025_s1_n16.npz,
754,maze_train,maze,train,medium-mazes-seed-0025,1,24,generated,29,317,696,379,317,mapf_lns2,episode_0000754_medium-mazes-seed-0025_s1_n24.npz,
755,maze_train,maze,train,medium-mazes-seed-0025,1,32,generated,29,512,928,416,512,mapf_lns2,episode_0000755_medium-mazes-seed-0025_s1_n32.npz,
756,maze_train,maze,train,medium-mazes-seed-0025,2,16,generated,29,290,464,174,290,mapf_lns2,episode_0000756_medium-mazes-seed-0025_s2_n16.npz,
757,maze_train,maze,train,medium-mazes-seed-0025,2,24,generated,31,428,744,316,428,mapf_lns2,episode_0000757_medium-mazes-seed-0025_s2_n24.npz,
758,maze_train,maze,train,medium-mazes-seed-0025,2,32,generated,38,628,1216,588,628,mapf_lns2,episode_0000758_medium-mazes-seed-0025_s2_n32.npz,
759,maze_train,maze,train,medium-mazes-seed-0025,3,16,generated,28,268,448,180,268,mapf_lns2,episode_0000759_medium-mazes-seed-0025_s3_n16.npz,
760,maze_train,maze,train,medium-mazes-seed-0025,3,24,generated,30,418,720,302,418,mapf_lns2,episode_0000760_medium-mazes-seed-0025_s3_n24.npz,
761,maze_train,maze,train,medium-mazes-seed-0025,3,32,generated,34,585,1088,503,585,mapf_lns2,episode_0000761_medium-mazes-seed-0025_s3_n32.npz,
762,maze_train,maze,train,medium-mazes-seed-0025,4,16,generated,27,264,432,168,264,mapf_lns2,episode_0000762_medium-mazes-seed-0025_s4_n16.npz,
763,maze_train,maze,train,medium-mazes-seed-0025,4,24,generated,28,401,672,271,401,mapf_lns2,episode_0000763_medium-mazes-seed-0025_s4_n24.npz,
764,maze_train,maze,train,medium-mazes-seed-0025,4,32,generated,29,532,928,396,532,mapf_lns2,episode_0000764_medium-mazes-seed-0025_s4_n32.npz,
765,maze_train,maze,train,medium-mazes-seed-0025,5,16,generated,27,274,432,158,274,mapf_lns2,episode_0000765_medium-mazes-seed-0025_s5_n16.npz,
766,maze_train,maze,train,medium-mazes-seed-0025,5,24,generated,28,437,672,235,437,mapf_lns2,episode_0000766_medium-mazes-seed-0025_s5_n24.npz,
767,maze_train,maze,train,medium-mazes-seed-0025,5,32,generated,44,611,1408,797,611,mapf_lns2,episode_0000767_medium-mazes-seed-0025_s5_n32.npz,
768,maze_train,maze,train,medium-mazes-seed-0025,6,16,generated,23,197,368,171,197,mapf_lns2,episode_0000768_medium-mazes-seed-0025_s6_n16.npz,
769,maze_train,maze,train,medium-mazes-seed-0025,6,24,generated,28,342,672,330,342,mapf_lns2,episode_0000769_medium-mazes-seed-0025_s6_n24.npz,
770,maze_train,maze,train,medium-mazes-seed-0025,6,32,generated,34,577,1088,511,577,mapf_lns2,episode_0000770_medium-mazes-seed-0025_s6_n32.npz,
771,maze_train,maze,train,medium-mazes-seed-0025,7,16,generated,32,276,512,236,276,mapf_lns2,episode_0000771_medium-mazes-seed-0025_s7_n16.npz,
772,maze_train,maze,train,medium-mazes-seed-0025,7,24,generated,32,412,768,356,412,mapf_lns2,episode_0000772_medium-mazes-seed-0025_s7_n24.npz,
773,maze_train,maze,train,medium-mazes-seed-0025,7,32,generated,32,563,1024,461,563,mapf_lns2,episode_0000773_medium-mazes-seed-0025_s7_n32.npz,
774,maze_train,maze,train,medium-mazes-seed-0025,8,16,generated,27,271,432,161,271,mapf_lns2,episode_0000774_medium-mazes-seed-0025_s8_n16.npz,
775,maze_train,maze,train,medium-mazes-seed-0025,8,24,generated,31,449,744,295,449,mapf_lns2,episode_0000775_medium-mazes-seed-0025_s8_n24.npz,
776,maze_train,maze,train,medium-mazes-seed-0025,8,32,generated,32,629,1024,395,629,mapf_lns2,episode_0000776_medium-mazes-seed-0025_s8_n32.npz,
777,maze_train,maze,train,medium-mazes-seed-0025,9,16,generated,22,289,352,63,289,mapf_lns2,episode_0000777_medium-mazes-seed-0025_s9_n16.npz,
778,maze_train,maze,train,medium-mazes-seed-0025,9,24,generated,29,430,696,266,430,mapf_lns2,episode_0000778_medium-mazes-seed-0025_s9_n24.npz,
779,maze_train,maze,train,medium-mazes-seed-0025,9,32,generated,28,606,896,290,606,mapf_lns2,episode_0000779_medium-mazes-seed-0025_s9_n32.npz,
780,maze_train,maze,train,medium-mazes-seed-0026,0,16,generated,35,361,560,199,361,mapf_lns2,episode_0000780_medium-mazes-seed-0026_s0_n16.npz,
781,maze_train,maze,train,medium-mazes-seed-0026,0,24,generated,39,543,936,393,543,mapf_lns2,episode_0000781_medium-mazes-seed-0026_s0_n24.npz,
782,maze_train,maze,train,medium-mazes-seed-0026,0,32,generated,37,717,1184,467,717,mapf_lns2,episode_0000782_medium-mazes-seed-0026_s0_n32.npz,
783,maze_train,maze,train,medium-mazes-seed-0026,1,16,generated,30,279,480,201,279,mapf_lns2,episode_0000783_medium-mazes-seed-0026_s1_n16.npz,
784,maze_train,maze,train,medium-mazes-seed-0026,1,24,generated,30,437,720,283,437,mapf_lns2,episode_0000784_medium-mazes-seed-0026_s1_n24.npz,
785,maze_train,maze,train,medium-mazes-seed-0026,1,32,generated,42,592,1344,752,592,mapf_lns2,episode_0000785_medium-mazes-seed-0026_s1_n32.npz,
786,maze_train,maze,train,medium-mazes-seed-0026,2,16,generated,31,289,496,207,289,mapf_lns2,episode_0000786_medium-mazes-seed-0026_s2_n16.npz,
787,maze_train,maze,train,medium-mazes-seed-0026,2,24,generated,37,466,888,422,466,mapf_lns2,episode_0000787_medium-mazes-seed-0026_s2_n24.npz,
788,maze_train,maze,train,medium-mazes-seed-0026,2,32,generated,43,679,1376,697,679,mapf_lns2,episode_0000788_medium-mazes-seed-0026_s2_n32.npz,
789,maze_train,maze,train,medium-mazes-seed-0026,3,16,generated,40,296,640,344,296,mapf_lns2,episode_0000789_medium-mazes-seed-0026_s3_n16.npz,
790,maze_train,maze,train,medium-mazes-seed-0026,3,24,generated,32,478,768,290,478,mapf_lns2,episode_0000790_medium-mazes-seed-0026_s3_n24.npz,
791,maze_train,maze,train,medium-mazes-seed-0026,3,32,generated,36,663,1152,489,663,mapf_lns2,episode_0000791_medium-mazes-seed-0026_s3_n32.npz,
792,maze_train,maze,train,medium-mazes-seed-0026,4,16,generated,32,317,512,195,317,mapf_lns2,episode_0000792_medium-mazes-seed-0026_s4_n16.npz,
793,maze_train,maze,train,medium-mazes-seed-0026,4,24,generated,32,457,768,311,457,mapf_lns2,episode_0000793_medium-mazes-seed-0026_s4_n24.npz,
794,maze_train,maze,train,medium-mazes-seed-0026,4,32,generated,32,625,1024,399,625,mapf_lns2,episode_0000794_medium-mazes-seed-0026_s4_n32.npz,
795,maze_train,maze,train,medium-mazes-seed-0026,5,16,generated,29,281,464,183,281,mapf_lns2,episode_0000795_medium-mazes-seed-0026_s5_n16.npz,
796,maze_train,maze,train,medium-mazes-seed-0026,5,24,generated,37,476,888,412,476,mapf_lns2,episode_0000796_medium-mazes-seed-0026_s5_n24.npz,
797,maze_train,maze,train,medium-mazes-seed-0026,5,32,generated,37,638,1184,546,638,mapf_lns2,episode_0000797_medium-mazes-seed-0026_s5_n32.npz,
798,maze_train,maze,train,medium-mazes-seed-0026,6,16,generated,27,292,432,140,292,mapf_lns2,episode_0000798_medium-mazes-seed-0026_s6_n16.npz,
799,maze_train,maze,train,medium-mazes-seed-0026,6,24,generated,34,404,816,412,404,mapf_lns2,episode_0000799_medium-mazes-seed-0026_s6_n24.npz,
800,maze_train,maze,train,medium-mazes-seed-0026,6,32,generated,26,563,832,269,563,mapf_lns2,episode_0000800_medium-mazes-seed-0026_s6_n32.npz,
801,maze_train,maze,train,medium-mazes-seed-0026,7,16,generated,37,325,592,267,325,mapf_lns2,episode_0000801_medium-mazes-seed-0026_s7_n16.npz,
802,maze_train,maze,train,medium-mazes-seed-0026,7,24,generated,37,484,888,404,484,mapf_lns2,episode_0000802_medium-mazes-seed-0026_s7_n24.npz,
803,maze_train,maze,train,medium-mazes-seed-0026,7,32,generated,46,681,1472,791,681,mapf_lns2,episode_0000803_medium-mazes-seed-0026_s7_n32.npz,
804,maze_train,maze,train,medium-mazes-seed-0026,8,16,generated,38,355,608,253,355,mapf_lns2,episode_0000804_medium-mazes-seed-0026_s8_n16.npz,
805,maze_train,maze,train,medium-mazes-seed-0026,8,24,generated,37,489,888,399,489,mapf_lns2,episode_0000805_medium-mazes-seed-0026_s8_n24.npz,
806,maze_train,maze,train,medium-mazes-seed-0026,8,32,generated,37,662,1184,522,662,mapf_lns2,episode_0000806_medium-mazes-seed-0026_s8_n32.npz,
807,maze_train,maze,train,medium-mazes-seed-0026,9,16,generated,37,332,592,260,332,mapf_lns2,episode_0000807_medium-mazes-seed-0026_s9_n16.npz,
808,maze_train,maze,train,medium-mazes-seed-0026,9,24,generated,43,484,1032,548,484,mapf_lns2,episode_0000808_medium-mazes-seed-0026_s9_n24.npz,
809,maze_train,maze,train,medium-mazes-seed-0026,9,32,generated,34,693,1088,395,693,mapf_lns2,episode_0000809_medium-mazes-seed-0026_s9_n32.npz,
810,maze_train,maze,train,medium-mazes-seed-0027,0,16,generated,27,300,432,132,300,mapf_lns2,episode_0000810_medium-mazes-seed-0027_s0_n16.npz,
811,maze_train,maze,train,medium-mazes-seed-0027,0,24,generated,36,489,864,375,489,mapf_lns2,episode_0000811_medium-mazes-seed-0027_s0_n24.npz,
812,maze_train,maze,train,medium-mazes-seed-0027,0,32,generated,50,716,1600,884,716,mapf_lns2,episode_0000812_medium-mazes-seed-0027_s0_n32.npz,
813,maze_train,maze,train,medium-mazes-seed-0027,1,16,generated,36,285,576,291,285,mapf_lns2,episode_0000813_medium-mazes-seed-0027_s1_n16.npz,
814,maze_train,maze,train,medium-mazes-seed-0027,1,24,generated,34,464,816,352,464,mapf_lns2,episode_0000814_medium-mazes-seed-0027_s1_n24.npz,
815,maze_train,maze,train,medium-mazes-seed-0027,1,32,generated,39,703,1248,545,703,mapf_lns2,episode_0000815_medium-mazes-seed-0027_s1_n32.npz,
816,maze_train,maze,train,medium-mazes-seed-0027,2,16,generated,32,286,512,226,286,mapf_lns2,episode_0000816_medium-mazes-seed-0027_s2_n16.npz,
817,maze_train,maze,train,medium-mazes-seed-0027,2,24,generated,33,467,792,325,467,mapf_lns2,episode_0000817_medium-mazes-seed-0027_s2_n24.npz,
818,maze_train,maze,train,medium-mazes-seed-0027,2,32,generated,41,753,1312,559,753,mapf_lns2,episode_0000818_medium-mazes-seed-0027_s2_n32.npz,
819,maze_train,maze,train,medium-mazes-seed-0027,3,16,generated,31,233,496,263,233,mapf_lns2,episode_0000819_medium-mazes-seed-0027_s3_n16.npz,
820,maze_train,maze,train,medium-mazes-seed-0027,3,24,generated,44,402,1056,654,402,mapf_lns2,episode_0000820_medium-mazes-seed-0027_s3_n24.npz,
821,maze_train,maze,train,medium-mazes-seed-0027,3,32,generated,45,603,1440,837,603,mapf_lns2,episode_0000821_medium-mazes-seed-0027_s3_n32.npz,
822,maze_train,maze,train,medium-mazes-seed-0027,4,16,generated,25,254,400,146,254,mapf_lns2,episode_0000822_medium-mazes-seed-0027_s4_n16.npz,
